id,현재가,전일비,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,label
1000,2100.0,0.557,100.0,130.0,6176.0,1.47,5110.14,175.0,,2
1001,6041.192,251.703,0.0,604.563,10000.0,0.0,97481.148,,,0
1002,4865.863,265.832,500.0,497.531,10228.0,1.849,78487.24,-14.787,-29.6,2
1003,2639.532,35.87,500.0,1226.241,46456.0,0.456,151495.797,-6.552,-48.43,0
1004,1632.312,13.185,500.0,226.829,13880.0,0.63,26105.935,-5.009,-18.72,2
1005,39697.881,580.136,100.0,13938.314,35111.0,6.044,73141.9,-153.276,-2.68,0
1006,13599.832,231.886,0.0,18078.785,132933.282,1.268,999591.044,,,0
1007,9834.278,104.495,0.0,33.366,340.0,0.0,3186.714,,,0
1008,3627.004,33.691,500.0,119.509,3300.0,0.03,13191.864,-226.689,,2
1009,20074.366,176.656,500.0,875.885,4364.0,0.972,6191.264,5.143,28.32,2
1010,35756.728,504.572,0.0,285.843,800.0,0.0,1321.867,,,0
1011,9443.415,43.446,0.0,94.254,1000.0,0.0,588.266,,,2
1012,275.0,0.0,500.0,107.0,38974.0,2.96,0.0,-0.02,-586.75,1
1013,9415.012,137.79,0.0,70.857,750.0,0.0,219920.638,,,0
1014,6369.802,163.077,0.0,318.526,5000.0,0.0,188541.861,,,0
1015,6992.567,397.864,500.0,2277.31,32565.0,0.773,7963393.776,14.415,22.57,0
1016,37308.718,364.445,500.0,11525.758,30893.0,3.886,56503.264,5.89,14.84,2
1017,66009.4,424.653,500.0,12320.929,18665.0,13.001,287121.052,36.41,8.56,2
1018,77930.065,3567.982,0.0,1948.045,2500.0,0.0,1307.981,,,2
1019,12525.347,32.769,0.0,81.366,650.0,0.0,14995.111,,,0
1020,54896.854,314.291,500.0,2592.731,4723.0,3.303,7090.853,13.68,13.56,0
1021,18232.585,196.501,0.0,3937.214,21594.427,0.287,275713.442,,,0
1022,5384.424,77.767,2500.0,1537.581,28553.0,2.079,219756.668,10.789,8.17,2
1023,3804.774,67.679,100.0,3486.049,91614.0,4.17,980178.91,10.509,44.6,0
1024,13314.52,213.313,0.0,532.892,4000.0,0.0,2.0,,,0
1025,24561.164,139.027,500.0,2456.116,10000.0,20.668,5639.448,6.024,13.83,2
1026,72646.985,2855.568,0.0,1452.765,2000.0,0.018,2603.174,,,2
1027,15723.649,89.545,500.0,2270.626,14441.0,1.069,109057.78,-148.335,-2.57,0
1028,4296.305,65.925,500.0,350.209,8144.0,1.793,32993.261,42.119,2.89,0
1029,14885.556,321.224,500.0,4956.481,33295.0,0.539,166860.129,18.517,50.8,0
1030,150509.437,1876.001,5000.0,6233.52,4142.0,8.772,6442.122,2.239,20.56,2
1031,1780.365,21.753,100.0,647.529,36374.0,1.625,225584.631,9.127,7.1,0
1032,6671.744,17.316,1000.0,3748.903,56188.0,6.433,523070.744,1.283,29.59,2
1033,10957.686,57.747,0.0,98.889,900.0,0.05,7088.786,,,2
1034,1293.916,89.458,0.0,1099.579,85000.0,0.01,3864390.162,,,0
1035,3891.634,76.167,500.0,516.641,13274.0,2.521,61034.553,5.0,22.51,0
1036,27918.291,35.009,5000.0,49114.192,175923.0,5.423,1129614.225,5.844,15.79,0
1037,78302.687,2870.324,0.0,7830.213,10000.0,0.0,23952.036,,,2
1038,11796.539,174.049,0.0,360.146,3050.0,0.024,136623.641,,,0
1039,3438.994,374.319,500.0,2238.811,65099.0,1.922,4893891.418,-3.559,-108.6,0
1040,2156.532,21.255,500.0,1148.076,53234.0,0.0,139512.475,25.979,16.52,0
1041,7860.035,37.805,500.0,1379.387,17546.0,1.868,47587.334,79.393,1.66,2
1042,3553.997,130.173,0.0,35.777,1000.0,0.0,4676.956,,,2
1043,7189.2,33.091,500.0,1266.586,17617.0,1.508,149153.233,15.458,8.57,2
1044,21219.145,525.59,500.0,6125.441,28867.0,1.847,332282.483,4.285,82.34,0
1045,27180.136,175.59,5000.0,20374.046,74959.0,17.111,151893.663,2.027,24.47,0
1046,81811.313,3434.528,500.0,32387.706,39588.0,7.923,240364.332,124.714,7.54,2
1047,52881.163,141.436,2500.0,60.111,114.0,0.31,79.312,151.954,,0
1048,78501.708,732.036,5000.0,17214.63,21929.0,14.983,97278.022,-14.338,-3.28,0
1049,61925.436,414.599,500.0,6201.544,10014.0,23.449,36585.314,43.768,5.6,2
1050,3511.569,23.415,500.0,1289.739,36728.0,1.109,43463.329,-3.938,-11.68,0
1051,455.906,5.763,500.0,540.763,118651.0,0.524,384817.998,-0.581,-41.77,0
1052,148147.69,531.999,5000.0,4201.574,2836.0,11.832,11707.366,2.639,21.12,2
1053,110473.903,960.616,0.0,271.994,245.994,0.0,350.598,,,0
1054,66487.455,187.763,5000.0,14009.365,21071.0,5.329,11542.83,89.486,0.6,0
1055,13313.145,171.901,0.0,4486.541,33700.0,0.0,105225.28,,,0
1056,13942.786,66.315,0.0,139.111,1000.0,0.0,0.223,,,0
1057,3556.217,13.241,500.0,437.289,12294.0,1.721,38273.079,10.043,10.43,0
1058,23103.608,1029.982,100.0,3939.169,17050.0,0.417,97692.188,14.404,31.97,0
1059,3400.313,34.74,1000.0,567.205,16672.0,1.51,5387.433,-70.842,-0.51,2
1060,22204.0,48.427,500.0,2220.4,10000.0,0.689,9900.063,13.502,9.48,2
1061,9130.0,1.672,0.0,46.0,500.0,0.0,12.14,,,0
1062,16949.825,56.513,5000.0,1513.983,8931.0,20.369,6685.575,2.5,8.36,2
1063,28529.436,126.136,1000.0,3386.532,11872.0,14.352,14874.947,6.897,17.73,0
1064,52707.371,42.944,0.0,5226.551,9915.994,0.159,44435.952,,,2
1065,2119.355,7.544,2500.0,788.108,37200.0,0.26,6784.711,-4.885,-13.18,0
1066,4720.531,138.364,1000.0,998.629,21160.0,2.556,623730.553,28.097,4.99,2
1067,1228.488,9.491,500.0,1111.854,90531.0,2.429,28988.057,7.356,5.85,2
1068,6950.243,528.858,500.0,4082.084,58757.787,0.01,10378558.696,-20.445,-17.59,0
1069,4523.833,17.176,500.0,595.638,13168.0,1.33,46636.713,22.849,2.25,2
1070,24319.258,595.711,0.0,243.331,1000.0,0.0,34.124,,,2
1071,86520.107,2536.236,5000.0,97.223,112.0,1.08,568.132,6.894,,0
1072,6106.753,115.538,500.0,660.041,10807.0,2.363,81968.922,-13.753,-29.59,0
1073,4055.361,83.555,500.0,325.257,8018.0,4.726,37877.14,9.725,7.91,0
1074,1884.104,40.441,100.0,475.209,25237.0,7.416,99900.91,-99.164,-1.71,0
1075,2546.429,11.357,500.0,2546.429,100000.0,0.808,142219.895,20.051,,0
1076,2726.094,92.265,500.0,341.024,12501.0,1.242,32920.58,21.295,5.41,0
1077,68966.564,355.419,500.0,534.777,775.0,7.41,1120.121,5.398,,2
1078,12207.836,40.8,500.0,1163.418,9530.0,7.069,12351.77,9.914,5.54,0
1079,21661.472,349.981,500.0,2952.129,13628.0,3.858,210044.628,12.008,21.88,0
1080,9660.0,1.115,0.0,193.0,2000.0,0.0,14.44,,,2
1081,2816.829,35.957,500.0,1193.097,42362.0,1.431,41515.841,27.348,3.33,0
1082,3278.918,16.499,500.0,172.843,5280.0,2.658,4159.319,4.893,,0
1083,1322.24,1.889,500.0,3179.101,240425.0,0.81,60009.491,14.065,19.41,0
1084,15676.065,333.485,0.0,78.223,500.0,0.0,476.849,,,0
1085,39327.709,594.273,500.0,9753.427,24800.0,8.53,36085.519,-235.496,-1.22,2
1086,1333.577,13.652,500.0,846.94,63511.0,1.334,195238.833,83.348,2.04,0
1087,6620.66,13.798,500.0,1014.655,15327.0,2.361,15579.731,12.631,9.47,0
1088,22655.181,955.965,500.0,9434.476,41643.0,2.538,1158919.573,195.307,4.4,0
1089,13623.571,23.586,0.0,68.0,500.0,0.0,9.081,,,2
1090,8880.603,129.412,0.0,443.78,5000.0,0.0,2.0,,,0
1091,20004.91,839.671,500.0,3128.35,15637.0,1.51,711479.593,36.503,5.71,0
1092,62023.766,2079.492,1000.0,2573.982,4150.0,2.703,13790.217,55.181,2.75,2
1093,11425.745,95.369,0.0,233.35,2044.581,0.001,273.256,,,0
1094,10966.585,43.446,0.0,414.294,3777.709,3.823,73288.44,,,0
1095,5510.704,97.391,2500.0,1788.257,32450.0,2.295,1141654.034,-9.186,-16.52,2
1096,400.486,137.192,500.0,26.017,6468.0,0.05,1866765.375,-2.15,-9.06,0
1097,258677.449,5322.551,5000.0,61221.578,23667.0,20.7,122575.222,6.248,25.85,0
1098,6659.86,89.025,500.0,920.24,13813.0,0.601,19742.825,-6.077,-91.91,0
1099,11895.573,56.13,0.0,202.111,1700.0,0.0,63.774,,,0
1100,2397.686,59.915,500.0,859.043,35819.0,1.277,224778.719,4.168,19.62,2
1101,19607.027,247.585,500.0,2657.218,13554.0,8.004,10992.241,2.672,14.47,0
1102,9323.829,49.515,5000.0,916.383,9833.0,0.737,6016.165,4.742,19.85,0
1103,9654.474,80.542,0.0,69.111,720.0,0.0,5.889,,,0
1104,27239.317,788.701,500.0,2828.489,10384.0,10.218,105485.517,8.071,13.4,0
1105,1492.0,0.0,100.0,18568.0,1244473.0,2.81,0.0,82.89,3.32,1
1106,16147.604,196.489,500.0,1607.76,9957.0,1.636,25113.8,-42.379,-11.81,2
1107,5138.431,29.576,1000.0,27468.161,534570.0,15.035,1576328.728,4.055,16.74,0
1108,41536.89,618.837,500.0,9852.519,23720.0,3.567,96638.821,56.745,12.38,0
1109,2785.245,18.641,500.0,561.049,20147.0,4.161,12440.824,27.852,2.99,0
1110,8111.805,129.34,500.0,298.923,3689.0,12.898,3316.939,1.773,,0
1111,6722.745,121.774,100.0,5927.502,88174.0,4.495,444351.9,43.653,32.34,0
1112,1470.865,2.871,100.0,431.823,29350.0,16.341,50748.411,16.526,4.53,2
1113,18016.32,464.795,500.0,2233.861,12400.0,3.312,30003.164,11.672,9.47,0
1114,7418.171,8.516,0.0,44.634,600.0,0.0,1667.208,,,0
1115,2535.699,28.501,500.0,939.503,37052.0,0.299,44710.641,1.559,15.58,2
1116,112699.429,474.025,0.0,5239.068,4648.885,0.261,12374.014,,,2
1117,6532.913,76.829,0.0,65.0,1000.0,0.0,24.094,,,2
1118,9167.142,133.973,500.0,1965.174,21434.0,1.828,172194.865,8.036,17.84,0
1119,4900.417,59.922,0.0,66.366,1360.0,0.02,7177.084,,,2
1120,36222.291,150.154,5000.0,780.446,2154.0,3.941,851.489,-4.532,-13.08,0
1121,12282.089,19.025,500.0,1686.686,13733.0,3.29,26371.664,7.028,6.41,0
1122,6899.802,160.947,500.0,755.646,10950.0,1.847,928281.946,19.88,2.61,2
1123,11761.657,328.931,0.0,117.7,1000.0,0.0,12845.972,,,0
1124,1858.01,59.793,500.0,672.325,36192.0,1.672,160377.425,16.887,13.16,2
1125,110071.261,903.798,0.0,98.889,90.0,0.0,1373.515,,,2
1126,334.0,0.0,500.0,525.0,157140.0,1.15,0.0,-2.44,-45.3,1
1127,6288.182,117.514,500.0,930.361,14793.0,6.664,52251.059,-43.071,-2.07,0
1128,4528.171,2.386,500.0,817.634,18056.0,1.07,4653.215,11.183,9.54,0
1129,11795.625,56.093,0.0,1344.139,11394.427,0.0,19018.959,,,0
1130,7961.586,30.518,0.0,328.143,4120.0,0.544,2858.818,,,2
1131,1125.965,51.28,500.0,787.433,69941.0,1.909,1003963.65,-3.137,-40.05,0
1132,791.147,67.76,500.0,481.553,60894.0,3.003,1525717.924,87.905,1.15,0
1133,9558.602,138.086,100.0,808.003,8455.0,12.012,5678.845,-36.903,,0
1134,7989.285,20.173,0.0,88.0,1100.0,0.0,128.29,,,0
1135,6822.058,46.516,1000.0,1769.586,25938.0,2.097,67744.673,-12.515,-11.44,2
1136,2178.311,31.113,0.0,43.634,2000.0,0.0,27.185,,,2
1137,5302.229,75.603,500.0,376.223,7103.0,0.95,45547.839,-4.072,-29.87,2
1138,3166.451,30.367,500.0,1755.937,55448.0,3.479,317431.528,-15.148,,2
1139,74346.269,553.559,0.0,134.111,180.0,0.0,27.393,,,0
1140,6155.996,75.996,500.0,2284.987,37120.0,2.936,334149.487,4.332,26.37,2
1141,31136.6,725.917,500.0,4944.968,15882.0,22.155,198232.82,-24.098,-11.6,2
1142,10339.86,27.942,500.0,2233.972,21606.0,3.001,15076.824,7.366,6.96,0
1143,14158.086,118.27,500.0,6823.154,48193.0,3.317,51606.734,30.845,1.65,0
1144,5702.124,84.564,200.0,1625.017,28500.0,4.22,20837.553,-12.318,-2.7,0
1145,8457.786,40.557,0.0,118.111,1400.0,0.0,7281.905,,,0
1146,7982.203,492.255,500.0,528.988,6625.0,0.218,484217.55,-5.696,-14.16,0
1147,119008.605,6553.187,500.0,7468.081,6275.0,17.036,163014.658,6.565,35.0,2
1148,2164.058,17.614,500.0,2614.87,120823.0,0.242,135376.632,127.298,0.82,0
1149,12291.227,143.549,500.0,2255.325,18350.0,5.728,107877.069,-40.97,-3.38,2
1150,11674.291,42.609,500.0,1848.287,15830.0,7.699,31907.23,6.196,14.4,2
1151,168289.508,405.946,500.0,5372.051,3192.0,24.743,4986.076,6.65,,0
1152,6851.876,103.091,500.0,2273.625,33183.0,0.977,373727.924,-31.43,-10.63,2
1153,4385.927,59.11,500.0,936.199,21340.0,0.752,159186.362,-626.564,-1.26,0
1154,19025.93,532.986,500.0,4660.711,24496.0,2.316,491532.333,12.095,24.65,0
1155,104924.923,3387.763,5000.0,5246.246,5000.0,5.295,205663.536,29.673,1.7,0
1156,6804.913,16.027,2500.0,1771.728,26042.0,18.033,3910.991,6.095,8.97,2
1157,2578.604,71.969,100.0,726.787,28192.0,0.321,202019.15,15.723,15.26,0
1158,752.507,37.608,500.0,489.723,65055.0,0.0,2491651.421,-1.336,-53.22,0
1159,10824.39,24.545,0.0,76.0,700.0,0.0,47.079,,,0
1160,32793.516,92.149,0.0,328.0,1000.0,0.0,8551.376,,,0
1161,8650.0,0.0,500.0,1165.0,13464.0,0.12,0.0,-14.76,-49.38,1
1162,3004.145,8.588,100.0,144.366,4810.0,0.433,14607.844,214.581,0.77,2
1163,46692.309,213.418,2500.0,3624.907,7763.0,4.049,30435.327,21.684,6.55,0
1164,39548.171,2613.283,500.0,7959.603,20126.0,12.342,866196.204,9.275,24.78,0
1165,10107.4,7.631,0.0,505.303,5000.0,0.0,25.436,,,0
1166,4892.229,12.229,500.0,1431.669,29267.0,2.094,29105.1,14.347,13.75,0
1167,408.366,1.366,500.0,508.366,124422.0,1.21,167916.168,-19.448,-7.08,2
1168,48562.009,513.255,5000.0,3228.964,6649.0,0.34,713.858,53.251,1.61,2
1169,11972.069,175.475,500.0,1907.096,15930.0,2.808,143314.601,14.249,12.71,2
1170,175470.467,2987.417,1000.0,53782.995,30651.0,6.923,253266.475,192.615,12.13,0
1171,15356.777,664.794,500.0,860.315,5603.0,0.924,52700.423,-13.875,-37.61,2
1172,6119.704,282.537,0.0,899.536,14700.0,0.064,975299.106,,,2
1173,11031.375,54.771,0.0,6298.713,57100.0,1.141,9659.586,,,0
1174,8961.552,334.02,500.0,760.598,8491.0,2.421,42335.633,15.834,8.01,0
1175,63766.256,621.983,2500.0,131.666,206.0,0.12,1.777,48.457,,2
1176,25073.691,304.019,5000.0,393.728,1571.0,11.508,3019.825,14.544,4.38,0
1177,12462.441,63.044,0.0,709.074,5688.855,0.547,80660.422,,,2
1178,6626.862,26.027,200.0,589.32,8892.0,0.861,9224.308,207.087,0.35,0
1179,10851.899,9.215,0.0,54.0,500.0,0.0,767.214,,,0
1180,12762.209,474.54,500.0,1525.335,11954.0,1.402,71842.757,17.727,9.25,0
1181,696254.364,1079.996,5000.0,7751.798,1113.0,4.92,660.969,2.27,8.52,0
1182,19162.04,404.516,500.0,1864.681,9731.0,3.253,25245.493,-27.143,-6.11,2
1183,7033.173,15.417,0.0,38.889,550.0,0.0,311.414,,,2
1184,2731.029,4.373,100.0,1196.3,43800.0,1.019,25927.686,11.474,8.78,2
1185,7536.687,0.0,0.0,53.0,700.0,0.0,0.0,,,1
1186,9092.378,182.653,0.0,45.111,500.0,0.0,491.744,,,0
1187,10877.26,96.641,0.0,87.111,800.0,0.0,489.117,,,0
1188,9103.846,88.429,0.0,73.0,800.0,0.0,26493.453,,,0
1189,4014.773,6.672,500.0,433.477,10794.0,1.22,26065.918,-1.04,-74.41,2
1190,10941.897,327.469,500.0,2439.979,22299.0,1.951,130743.043,-23.087,-18.53,2
1191,3510.487,36.726,500.0,341.732,9731.0,1.767,27044.733,25.81,3.62,0
1192,2708.148,272.606,500.0,815.516,30107.0,1.184,4001992.779,-8.464,-41.72,2
1193,4056.608,86.685,500.0,2244.142,55320.0,8.82,3753132.901,270.441,0.24,2
1194,15519.273,0.0,0.0,155.443,1000.0,0.0,0.0,,,1
1195,1129.14,21.701,500.0,355.206,31446.0,3.79,177929.441,-564.57,-0.64,2
1196,17849.599,661.967,0.0,178.663,1000.0,0.0,3554.186,,,2
1197,47917.11,228.872,500.0,8716.603,18191.0,12.488,30555.516,-6.662,-16.82,2
1198,10496.13,0.0,0.0,105.0,1000.0,0.0,0.0,,,1
1199,8153.361,31.67,0.0,334.366,4100.0,0.0,1083.706,,,0
1200,3014.843,14.301,500.0,222.111,7366.0,17.226,24497.392,24.919,3.71,2
1201,10033.202,120.745,0.0,190.223,1900.0,0.0,625038.34,,,0
1202,108729.74,3937.44,500.0,25911.643,23831.0,16.338,334521.017,32.33,12.19,0
1203,48623.709,457.454,5000.0,196202.009,403511.0,72.782,670222.715,4.549,9.17,2
1204,8363.901,33.885,0.0,418.223,5000.0,0.0,2.0,,,0
1205,2180.0,0.0,100.0,110.0,5030.0,0.15,0.0,94.78,,1
1206,13452.456,14.474,0.0,20.0,150.0,0.0,3.509,,,0
1207,75122.599,877.709,500.0,7508.148,9994.0,1.638,8567.28,4.147,22.81,0
1208,3165.0,0.0,500.0,260.0,8207.0,4.29,0.0,-5.52,63.92,1
1209,1288.554,10.344,500.0,296.603,23010.0,1.051,14680.683,-2.579,-102.12,0
1210,29805.027,706.119,500.0,14629.59,49084.0,17.778,142975.64,16.357,10.71,0
1211,4338.916,67.756,100.0,1748.567,40295.0,2.529,64953.397,29.12,11.5,0
1212,11670.66,24.159,0.0,82.0,700.0,0.0,2262.382,,,0
1213,7774.144,52.544,500.0,836.526,10763.0,1.689,17736.341,11.397,5.87,0
1214,16378.875,664.746,500.0,2617.191,15980.0,1.039,232240.033,-88.531,-2.19,0
1215,966.978,14.471,0.0,348.4,36031.0,44.89,53741.707,-2.158,-7.95,0
1216,103548.217,288.263,0.0,307.433,296.656,0.0,562.246,,,2
1217,2978.083,150.197,500.0,641.509,21535.0,3.028,1182909.433,-30.085,-23.8,2
1218,7341.984,119.193,500.0,633.578,8625.0,0.86,34537.539,31.781,2.17,0
1219,13567.936,121.989,500.0,1312.428,9674.0,2.611,6924.652,301.51,0.6,0
1220,2061.272,3.171,100.0,98.0,4770.0,0.23,1638.942,-7.525,,0
1221,3318.85,38.258,500.0,1192.411,35931.0,1.619,204913.511,16.188,10.39,0
1222,4249.617,69.06,500.0,750.669,17658.0,69.83,10637.637,19.674,3.77,2
1223,568031.083,4414.731,5000.0,10463.274,1842.0,5.52,1639.87,2.846,9.96,0
1224,13728.435,45.227,500.0,1290.589,9400.0,9.53,3202.5,15.581,7.71,0
1225,9880.0,20.0,500.0,504.0,5100.0,1.639,8337.347,77.8,1.41,2
1226,144858.872,341.128,500.0,57271.438,39536.0,41.968,30091.961,14.596,16.47,0
1227,10299.757,26.388,0.0,2208.951,21450.0,0.0,30585.288,,,0
1228,8094.427,125.634,500.0,977.331,12080.0,0.222,13998.673,12.301,14.93,2
1229,10094.113,8.571,500.0,4689.168,46451.0,0.6,34294.584,-60.805,-42.07,2
1230,921.254,1.366,500.0,1220.254,132430.0,0.0,68500.702,16.453,3.58,2
1231,9725.887,15.227,500.0,340.366,3502.0,0.3,10055.293,65.718,,0
1232,4356.305,45.398,500.0,822.895,18887.0,1.284,24216.555,-12.809,-5.01,0
1233,9275.231,114.782,0.0,589.652,6355.573,0.983,758.111,,,2
1234,10043.932,98.855,0.0,98.997,988.855,0.0,16431.065,,,0
1235,600.334,0.557,1000.0,1620.892,270000.0,1.71,190428.879,-4.382,-11.32,0
1236,3613.274,22.66,5000.0,2189.964,60613.0,10.458,1966756.571,4.03,9.38,2
1237,10733.431,52.157,0.0,225.366,2100.0,0.0,2346.754,,,0
1238,250762.905,2210.26,500.0,245249.121,97801.0,9.133,896527.737,103.067,24.26,0
1239,13039.231,114.113,500.0,1115.812,8557.0,0.61,5784.446,6.566,,0
1240,1030.771,16.133,500.0,482.004,46755.0,3.726,830343.944,2.434,48.51,2
1241,23305.008,1140.344,500.0,1676.129,7193.0,5.679,462341.444,9.382,10.27,0
1242,3809.735,75.036,500.0,591.738,15526.0,3.211,625269.282,8.393,12.36,2
1243,11699.642,274.817,500.0,975.01,8331.0,1.702,26148.587,24.424,8.75,0
1244,5111.604,19.405,1000.0,1499.227,29329.0,2.72,32771.596,3.007,15.03,2
1245,4109.388,44.528,500.0,2833.333,68949.0,6.293,254715.024,-18.512,-4.64,0
1246,67875.18,2103.146,500.0,3939.065,5803.0,2.47,58166.504,33.355,20.99,0
1247,15550.573,52.817,0.0,93.111,600.0,0.0,15.142,,,0
1248,4072.085,130.701,500.0,2524.586,62000.0,2.48,397199.194,13.397,3.99,0
1249,50569.202,111.462,0.0,1344.031,2658.0,0.0,131.048,,,2
1250,13104.176,104.183,0.0,59.0,450.0,0.0,2916.941,,,0
1251,1348.361,122.701,500.0,720.073,53405.0,0.82,5061693.844,-17.065,-4.77,2
1252,53776.45,5414.562,5000.0,58.812,110.0,0.55,8381.9,31.354,,0
1253,10286.779,126.657,0.0,257.268,2500.0,0.0,114541.014,,,0
1254,18070.989,377.989,500.0,2116.356,11711.0,1.51,20095.78,-16.105,-30.44,0
1255,6513.798,13.798,500.0,795.014,12203.0,2.708,26531.168,4.047,35.37,2
1256,15054.701,465.908,5000.0,2850.358,18933.0,1.989,592004.458,2.645,25.0,2
1257,30440.273,607.454,500.0,14139.191,46449.0,13.352,118956.06,9.253,9.87,2
1258,448574.724,3982.544,5000.0,2801.814,625.0,1.56,45.724,10.676,7.08,0
1259,430.669,2.777,100.0,413.669,96046.0,0.762,62753.776,-2.544,-21.71,0
1260,13223.682,537.211,500.0,1628.54,12314.0,0.372,411638.671,181.148,4.43,2
1261,1709.773,14.685,0.0,513.177,30000.0,0.04,198577.368,,,0
1262,10747.472,41.429,0.0,91.111,850.0,0.0,2635.234,,,0
1263,18687.877,1229.15,500.0,1106.39,5919.0,0.11,798298.936,,25.18,0
1264,2472.646,51.827,2500.0,616.007,24905.0,0.0,30587.465,-12.003,-6.27,0
1265,8233.904,391.21,0.0,164.997,2000.0,0.0,16901.229,,,2
1266,147650.565,761.71,5000.0,1960.171,1327.0,30.857,1956.501,4.06,,2
1267,153381.22,2004.435,500.0,16977.697,11069.0,23.237,45785.959,19.722,25.86,2
1268,19931.797,463.004,500.0,2515.95,12621.0,8.114,13586.019,-4.176,-12.03,2
1269,9047.275,154.443,0.0,90.223,1000.0,0.0,10.892,,,0
1270,7534.095,30.621,0.0,44.634,590.0,0.0,12611.827,,,2
1271,11660.0,7.229,0.0,140.0,1200.0,0.0,389.849,,,2
1272,9622.874,41.058,0.0,31.0,320.0,0.0,14.207,,,0
1273,17980.628,1011.897,500.0,1245.978,6930.0,3.501,183246.446,-13.799,-22.72,2
1274,54088.546,433.436,1000.0,638.663,1181.0,0.0,559.029,44.229,,2
1275,1346.608,34.067,1000.0,756.71,56168.0,3.122,499303.586,-1.207,-24.9,0
1276,1301.237,43.117,100.0,707.063,54347.0,0.448,107561.383,17.825,11.81,2
1277,221872.818,517.269,5000.0,25149.501,11335.0,40.628,20623.806,16.212,21.36,2
1278,58054.289,791.217,1000.0,20324.001,35008.0,7.79,460834.852,173.293,6.13,0
1279,78313.169,3741.598,0.0,783.019,1000.0,0.0,28.108,,,2
1280,3675.715,9.058,0.0,62.254,1700.0,0.0,4646.997,,,2
1281,1370.46,3.581,500.0,817.429,59667.0,0.65,32136.044,65.262,1.15,2
1282,9552.371,63.47,0.0,190.889,2000.0,0.0,2.16,,,2
1283,9285.573,73.344,0.0,93.0,1000.0,0.0,296.997,,,0
1284,6931.781,711.963,5000.0,2225.586,32110.0,7.427,2854781.46,15.134,5.04,0
1285,748.937,4.826,1000.0,811.192,108337.0,0.56,25271.314,21.397,1.76,2
1286,25142.871,104.037,0.0,201.366,800.0,0.0,963.69,,,0
1287,28819.01,530.155,500.0,6391.325,22177.0,2.027,765575.684,32.451,9.68,2
1288,9715.0,0.0,0.0,194.0,2000.0,0.0,0.0,,,1
1289,16094.834,81.914,500.0,1995.295,12398.0,17.152,5734.804,536.496,0.15,0
1290,778.0,0.0,200.0,298.0,38261.0,2.16,0.0,2.82,59.38,1
1291,12683.169,56.831,500.0,1466.063,11558.0,0.677,14490.086,10.562,17.65,0
1292,3705.887,23.014,500.0,635.812,17150.0,1.713,22869.039,95.022,1.93,0
1293,7391.573,78.26,500.0,1354.283,18326.0,1.298,66313.344,-5.082,-27.95,2
1294,5408.612,101.398,0.0,108.031,2000.0,0.0,11073.727,,,2
1295,12604.948,564.184,100.0,5000.391,39671.0,0.355,2234242.138,-121.198,-9.06,0
1296,49471.523,158.241,0.0,2691.488,5440.0,0.01,2118.27,,,2
1297,16770.845,369.494,500.0,3238.357,19309.0,7.021,1336690.732,3.657,11.12,0
1298,552.958,11.049,100.0,769.769,139240.0,0.608,803385.99,-3.565,-52.16,0
1299,20837.455,133.282,500.0,1988.125,9540.0,2.177,18329.269,48.684,7.69,0
1300,9101.21,706.9,2500.0,2604.677,28621.0,0.397,4852346.299,-19.2,-23.17,0
1301,7914.445,77.277,0.0,83.0,1050.0,0.0,26494.23,,,2
1302,26527.009,143.727,500.0,3344.495,12608.0,19.049,33149.787,5.795,13.78,2
1303,60049.473,265.472,500.0,27689.123,46111.0,8.077,126165.549,63.208,3.58,0
1304,4832.474,36.443,500.0,742.129,15357.0,2.011,17532.011,7.379,12.73,0
1305,4546.272,5.4,0.0,145.254,3200.0,0.0,8892.12,,,0
1306,32543.079,156.456,0.0,3156.752,9700.0,0.0,7101.831,,,0
1307,9950.81,394.886,500.0,3980.324,40000.0,2.782,495694.088,9.729,6.03,0
1308,3215.282,51.412,500.0,1556.935,48427.0,2.294,170938.286,110.873,2.51,2
1309,9793.774,196.287,0.0,49.111,500.0,0.0,212.323,,,0
1310,2027.214,11.449,500.0,4173.204,205848.0,4.627,1909517.829,12.213,16.3,0
1311,13053.251,0.0,0.0,130.666,1000.0,0.0,0.0,,,1
1312,1760.788,16.129,100.0,570.474,32383.0,0.338,23525.627,15.049,7.41,2
1313,11127.725,166.672,0.0,110.889,1000.0,0.0,9.108,,,2
1314,1318.163,22.958,500.0,425.017,32209.0,0.699,18048.789,35.626,2.92,0
1315,4781.425,34.561,500.0,3180.284,66507.0,4.092,713873.581,15.881,-5.64,0
1316,3276.305,29.928,500.0,1089.313,33250.0,1.45,91972.231,-8.761,-9.43,0
1317,19550.951,181.866,0.0,588.812,3010.0,0.2,11838.111,,,0
1318,25097.306,240.542,0.0,251.223,1000.0,0.0,441.127,,,0
1319,31064.478,2914.156,500.0,3285.168,10576.0,0.438,686272.911,19.787,13.51,0
1320,113758.872,658.872,5000.0,4550.355,4000.0,0.59,290.059,3.691,6.14,2
1321,25989.092,445.127,500.0,6949.684,26742.0,5.676,541741.772,-19.135,-81.54,2
1322,8652.732,60.085,0.0,562.812,6500.0,0.0,165103.066,,,0
1323,1241.983,4.024,500.0,411.491,33132.0,36.092,98772.695,6.935,18.39,0
1324,4966.357,38.689,0.0,25.0,500.0,0.0,1307.751,,,0
